rank,objective_value,sharpe_ratio,total_return,max_drawdown,calmar_ratio,num_trades,win_rate,profit_factor,is_valid,regime_mult_Bull Trending,regime_mult_Bear Trending,regime_mult_Mean Reverting,regime_mult_High Volatility,regime_mult_Low Volatility,regime_mult_Breakout,regime_mult_Unknown,stop_loss_pct,take_profit_pct,max_position_size,vol_threshold_high_pct,vol_threshold_low_pct
564,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.0,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
565,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.2,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
566,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.2,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
567,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.2,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
568,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.2,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
569,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.2,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
570,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.2,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
571,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.4,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
572,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.4,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
573,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.4,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
574,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.4,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
575,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.4,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
576,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.7,1.4,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
577,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.0,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
578,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.0,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
579,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.0,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
580,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.0,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
581,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.0,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
582,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.0,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
583,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.2,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
584,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.2,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
585,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.2,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
586,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.2,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
587,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.2,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
588,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.2,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
589,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.4,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
590,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.4,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
591,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.4,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
592,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.4,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
593,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.4,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
594,-1.3183124913773456,-1.3183124913773456,0.015141664167388713,-0.012409093278963649,0.6078113931215491,19,0.3684210526315789,1.9948276844535515,True,1.4,0.8999999999999999,1.4,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
595,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.0,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
596,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.0,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
597,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.0,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
598,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.0,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
599,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.0,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
600,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.0,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
601,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.2,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
602,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.2,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
603,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.2,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
604,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.2,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
605,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.2,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
606,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.2,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
607,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.4,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
608,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.4,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
609,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.4,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
610,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.4,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
611,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.4,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
612,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.5,1.4,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
613,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.0,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
614,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.0,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
615,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.0,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
616,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.0,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
617,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.0,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
618,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.0,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
619,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.2,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
620,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.2,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
621,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.2,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
622,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.2,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
623,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.2,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
624,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.2,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
625,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.4,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
626,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.4,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
627,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.4,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
628,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.4,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
629,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.4,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
630,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.7,1.4,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
631,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.0,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
632,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.0,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
633,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.0,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
634,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.0,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
635,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.0,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
636,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.0,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
637,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.2,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
638,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.2,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
639,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.2,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
640,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.2,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
641,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.2,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
642,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.2,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
643,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.4,0.3,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
644,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.4,0.3,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
645,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.4,0.5,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
646,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.4,0.5,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
647,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.4,0.7,0.9,1.0999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
648,-1.3184119473725147,-1.3184119473725147,0.014085491380767534,-0.01345430033675839,0.521626433163415,19,0.3684210526315789,1.8647992121604846,True,1.5999999999999999,0.8999999999999999,1.4,0.7,0.9,1.0999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
649,-1.5692164866918314,-1.5692164866918314,0.010215812979431416,-0.012335079703250915,0.41304373137008454,19,0.3684210526315789,1.662710355728614,True,1.5999999999999999,0.5,1.0,0.3,1.3,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
650,-1.5692164866918314,-1.5692164866918314,0.010215812979431416,-0.012335079703250915,0.41304373137008454,19,0.3684210526315789,1.662710355728614,True,1.5999999999999999,0.5,1.0,0.3,1.3,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
651,-1.5692164866918314,-1.5692164866918314,0.010215812979431416,-0.012335079703250915,0.41304373137008454,19,0.3684210526315789,1.662710355728614,True,1.5999999999999999,0.5,1.0,0.5,1.3,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
652,-1.5692164866918314,-1.5692164866918314,0.010215812979431416,-0.012335079703250915,0.41304373137008454,19,0.3684210526315789,1.662710355728614,True,1.5999999999999999,0.5,1.0,0.5,1.3,0.8999999999999999,0.2,0.1,0.15,0.2,75.0,25.0
653,-1.5692164866918314,-1.5692164866918314,0.010215812979431416,-0.012335079703250915,0.41304373137008454,19,0.3684210526315789,1.662710355728614,True,1.5999999999999999,0.5,1.0,0.7,1.3,0.8999999999999999,0.1,0.1,0.15,0.2,75.0,25.0
